# Country Folk Indie Jazz Metal Pop Rock
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
0.14286 0.14286 0.14286 0.14286 0.14286 0.14286 0.14286
