# Country Folk Indie Jazz Metal Pop Rock
0.00000 0.01000 0.02000 0.01000 0.33000 0.08000 0.55000
0.11000 0.01000 0.00000 0.01000 0.02000 0.24000 0.61000
0.18000 0.01000 0.00000 0.07000 0.01000 0.17000 0.56000
0.04000 0.00000 0.00000 0.03000 0.21000 0.07000 0.65000
0.07000 0.01000 0.02000 0.01000 0.02000 0.14000 0.73000
0.01000 0.01000 0.00000 0.00000 0.52000 0.08000 0.38000
0.01000 0.00000 0.00000 0.00000 0.01000 0.09000 0.89000
0.08000 0.00000 0.04000 0.03000 0.06000 0.16000 0.63000
0.04000 0.01000 0.03000 0.03333 0.03000 0.15333 0.70333
0.05500 0.00000 0.01000 0.01000 0.03000 0.12000 0.77500
0.00018 0.01087 0.02013 0.05009 0.02604 0.21241 0.68028
0.00000 0.00000 0.04000 0.00000 0.05000 0.32000 0.59000
0.00000 0.00000 0.04000 0.00000 0.02000 0.04000 0.90000
0.03000 0.00000 0.01000 0.04000 0.00000 0.21000 0.71000
0.02000 0.01000 0.02000 0.00000 0.10000 0.04000 0.81000
0.02000 0.00000 0.02000 0.02000 0.03000 0.39333 0.51667
0.01000 0.04000 0.06000 0.00000 0.33000 0.39000 0.17000
0.01000 0.02000 0.01000 0.00000 0.18333 0.13000 0.64667
0.04000 0.01000 0.00000 0.00000 0.10000 0.13000 0.72000
0.05000 0.00000 0.02000 0.02000 0.03000 0.25000 0.63000
0.03000 0.00000 0.00000 0.00000 0.01000 0.75000 0.21000
0.04333 0.00000 0.01000 0.03000 0.18000 0.15667 0.58000
0.04000 0.00000 0.00000 0.03000 0.02000 0.49000 0.42000
0.00000 0.00000 0.00000 0.02000 0.15000 0.03000 0.80000
0.09500 0.00000 0.02000 0.04000 0.02000 0.16000 0.66500
0.01000 0.00000 0.00000 0.00000 0.04000 0.18000 0.77000
0.08000 0.01000 0.00000 0.01000 0.04000 0.20000 0.66000
0.02000 0.00000 0.00000 0.00000 0.45000 0.04000 0.49000
0.01000 0.00000 0.00000 0.02000 0.01000 0.83000 0.13000
0.07000 0.00000 0.02000 0.01000 0.01000 0.23250 0.65750
0.02000 0.00000 0.03000 0.00000 0.31000 0.07000 0.57000
0.07000 0.00000 0.01000 0.01000 0.02000 0.16000 0.73000
0.12981 0.00000 0.01000 0.54631 0.00000 0.31388 0.00000
0.03000 0.02000 0.03000 0.03000 0.07000 0.40000 0.42000
0.71000 0.05000 0.00000 0.03000 0.02000 0.02000 0.17000
0.05000 0.00000 0.00000 0.02500 0.32000 0.15500 0.45000
0.05000 0.01000 0.00000 0.06000 0.08000 0.26000 0.54000
0.09000 0.00000 0.01000 0.02000 0.08000 0.17000 0.63000
0.09000 0.00000 0.00000 0.07000 0.01000 0.46000 0.37000
0.05000 0.02000 0.01000 0.01000 0.64000 0.12857 0.14143
0.10000 0.01000 0.03000 0.05000 0.01000 0.15000 0.65000
0.01000 0.02000 0.00000 0.11000 0.09000 0.21000 0.56000
0.13000 0.00000 0.02000 0.02000 0.03000 0.10000 0.70000
0.12000 0.00000 0.01000 0.00000 0.01000 0.20000 0.66000
0.00000 0.01000 0.02000 0.01000 0.05000 0.32000 0.59000
0.03000 0.02000 0.01000 0.00000 0.65000 0.06000 0.23000
0.00000 0.00000 0.01000 0.01000 0.00000 0.86000 0.12000
0.01000 0.00000 0.01000 0.00000 0.00000 0.03000 0.95000
0.03000 0.00000 0.01000 0.02000 0.74000 0.05000 0.15000
0.08000 0.00000 0.05000 0.02500 0.00000 0.13000 0.71500
0.03000 0.01000 0.01000 0.02000 0.48000 0.07000 0.38000
0.04000 0.00000 0.00000 0.01000 0.03000 0.70000 0.22000
0.06000 0.01000 0.00000 0.03000 0.08000 0.15000 0.67000
0.03000 0.01000 0.03000 0.00000 0.58000 0.12000 0.23000
0.06667 0.00000 0.01000 0.05000 0.02000 0.26333 0.59000
0.06000 0.00000 0.03000 0.02000 0.05000 0.04000 0.80000
0.12000 0.01000 0.01000 0.03000 0.09667 0.15000 0.58333
0.06000 0.02000 0.01000 0.04000 0.08000 0.21000 0.58000
0.11000 0.00000 0.00000 0.05000 0.05000 0.24000 0.55000
