# Country Folk Indie Jazz Metal Pop Rock
0.06467 0.00000 0.01000 0.10067 0.02000 0.20133 0.60333
0.15250 0.01000 0.02000 0.08750 0.04053 0.21035 0.47912
0.27504 0.00000 0.00000 0.72496 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.76003 0.00000 0.11566 0.12431
0.04250 0.00000 0.01000 0.61583 0.11000 0.01167 0.21000
0.00000 0.00000 0.00000 0.69585 0.00000 0.00000 0.30415
0.05000 0.00000 0.03000 0.06000 0.02000 0.34000 0.50000
0.00000 0.00000 0.00000 0.99000 0.00000 0.01000 0.00000
0.06000 0.00000 0.03000 0.04000 0.05000 0.25000 0.57000
0.01000 0.01000 0.02000 0.01000 0.00000 0.13000 0.82000
0.03000 0.00000 0.01000 0.01000 0.00000 0.59000 0.36000
0.10000 0.02000 0.01000 0.03000 0.03000 0.55000 0.26000
0.03000 0.00000 0.01000 0.04000 0.09000 0.48000 0.35000
0.02000 0.00000 0.01000 0.00250 0.01000 0.19750 0.76000
0.03000 0.00000 0.04000 0.02500 0.42000 0.14500 0.34000
0.00000 0.00000 0.00000 0.01000 0.00000 0.04500 0.94500
0.13000 0.01000 0.04000 0.07000 0.02000 0.10000 0.63000
0.06250 0.02000 0.02000 0.07350 0.09000 0.19400 0.54000
0.20000 0.00000 0.01000 0.65000 0.00000 0.11714 0.02286
0.06000 0.00000 0.00000 0.08250 0.01000 0.29750 0.55000
0.08000 0.01000 0.02000 0.04500 0.11000 0.13500 0.60000
0.06250 0.01000 0.05000 0.09375 0.08000 0.16125 0.54250
0.01000 0.00000 0.00000 0.89000 0.01000 0.01000 0.08000
0.04000 0.00000 0.00000 0.03000 0.39000 0.14000 0.40000
0.08286 0.00000 0.02000 0.05643 0.06000 0.34071 0.44000
0.01000 0.00000 0.00000 0.01000 0.01000 0.81000 0.16000
0.22000 0.02000 0.02000 0.07000 0.01000 0.18000 0.48000
0.12975 0.00000 0.00000 0.23058 0.05000 0.22471 0.36496
0.07900 0.00000 0.03000 0.05667 0.09000 0.14333 0.60100
0.01000 0.02000 0.02000 0.01000 0.08000 0.11000 0.75000
0.06000 0.02000 0.02000 0.11000 0.05000 0.27000 0.47000
0.08000 0.00000 0.03000 0.13333 0.10000 0.14667 0.51000
0.08917 0.00000 0.00000 0.10839 0.02000 0.58651 0.19592
0.09000 0.02000 0.05000 0.07000 0.04000 0.29000 0.44000
0.16000 0.01000 0.02000 0.08000 0.01000 0.20000 0.52000
0.10625 0.01000 0.00000 0.05559 0.10216 0.12900 0.59701
0.03000 0.01000 0.00000 0.02000 0.01000 0.75000 0.18000
0.07000 0.01000 0.03000 0.01286 0.06000 0.13000 0.68714
0.12375 0.00000 0.00000 0.10000 0.04000 0.25625 0.48000
0.06000 0.00000 0.00000 0.13000 0.05000 0.19000 0.57000
0.03000 0.00000 0.04000 0.03000 0.13000 0.20000 0.57000
0.03000 0.00000 0.00000 0.00000 0.02000 0.05000 0.90000
0.03000 0.01000 0.01000 0.03000 0.02000 0.14333 0.75667
0.00000 0.00000 0.00000 0.98000 0.00000 0.00000 0.02000
0.01000 0.00000 0.04000 0.02000 0.18000 0.10000 0.65000
0.07286 0.00000 0.01000 0.06143 0.00000 0.42371 0.43200
0.03000 0.00000 0.03000 0.07000 0.10000 0.16000 0.61000
0.18000 0.03000 0.03000 0.09000 0.04000 0.14000 0.49000
0.08000 0.01000 0.01000 0.03000 0.01000 0.44000 0.42000
0.09000 0.00000 0.06000 0.02667 0.04000 0.11333 0.67000
0.16200 0.03000 0.04000 0.20800 0.03000 0.12800 0.40200
0.06000 0.01000 0.02000 0.08857 0.06000 0.19143 0.57000
0.09000 0.01000 0.00000 0.17167 0.02000 0.16333 0.54500
0.07000 0.02000 0.02000 0.04000 0.09000 0.17000 0.59000
0.12174 0.00000 0.01000 0.10078 0.02000 0.20617 0.54130
0.01000 0.02000 0.01000 0.02000 0.04000 0.06000 0.84000
0.03000 0.01000 0.02000 0.03667 0.07000 0.08333 0.75000
0.07000 0.01000 0.02000 0.03000 0.09000 0.25000 0.53000
0.10000 0.00000 0.01000 0.07000 0.02000 0.32000 0.48000
0.07000 0.02000 0.04000 0.06000 0.09000 0.16000 0.56000
0.10611 0.00000 0.01000 0.03111 0.01000 0.38778 0.45500
0.18500 0.02000 0.02000 0.04500 0.03000 0.25000 0.45000
0.04000 0.00000 0.00000 0.02333 0.27000 0.19000 0.47667
0.01000 0.00000 0.02000 0.00000 0.03000 0.22000 0.72000
0.02000 0.00000 0.01000 0.24626 0.00000 0.16805 0.55569
0.08000 0.00000 0.03000 0.03000 0.07000 0.14000 0.65000
0.07667 0.01000 0.03000 0.01000 0.07000 0.20333 0.60000
0.09000 0.00000 0.01000 0.73233 0.00000 0.07767 0.09000
0.00000 0.01000 0.05000 0.18000 0.00000 0.43000 0.33000
0.00000 0.00000 0.00000 0.75847 0.00000 0.16607 0.07546
0.02500 0.02000 0.02000 0.04143 0.17000 0.20857 0.51500
0.04000 0.01000 0.03000 0.02667 0.08000 0.07000 0.74333
0.11333 0.00167 0.03000 0.07667 0.08000 0.23583 0.46250
0.05500 0.00000 0.04000 0.02750 0.11000 0.16750 0.60000
0.08222 0.08000 0.06000 0.03000 0.06000 0.13778 0.55000
0.04265 0.00000 0.00000 0.18844 0.00000 0.70890 0.06000
0.08118 0.00000 0.01000 0.20662 0.02000 0.12618 0.55603
0.17500 0.03000 0.01000 0.06000 0.08000 0.20000 0.44500
0.02000 0.01000 0.02000 0.00000 0.72000 0.04000 0.19000
0.05000 0.00000 0.00000 0.02125 0.12125 0.38625 0.42125
0.08000 0.00000 0.00000 0.09750 0.03000 0.20250 0.59000
0.00000 0.00000 0.00000 0.00000 0.01000 0.02000 0.97000
0.00000 0.01000 0.00000 0.33000 0.00000 0.40000 0.26000
0.00000 0.00000 0.02000 0.00000 0.77000 0.03000 0.18000
0.01000 0.00000 0.01000 0.01000 0.02000 0.01000 0.94000
0.08250 0.01000 0.04000 0.10000 0.05000 0.06750 0.65000
0.13000 0.03000 0.01000 0.05000 0.11000 0.19000 0.48000
0.03500 0.00000 0.02000 0.07036 0.21000 0.09464 0.57000
0.00000 0.00000 0.01000 0.04500 0.00000 0.13500 0.81000
0.04000 0.00000 0.00000 0.06000 0.01000 0.20000 0.69000
0.01000 0.02000 0.02000 0.03807 0.18395 0.29190 0.43608
0.00000 0.01000 0.01000 0.04000 0.02000 0.56000 0.36000
0.00000 0.02000 0.00000 0.04000 0.01000 0.74000 0.19000
0.31393 0.00000 0.00000 0.39369 0.00000 0.13713 0.15525
0.09333 0.01000 0.02000 0.54679 0.00000 0.06167 0.26821
0.03000 0.03000 0.03000 0.06000 0.41000 0.08000 0.36000
0.00000 0.00000 0.00000 0.81071 0.00000 0.09115 0.09814
0.06000 0.00000 0.03000 0.05600 0.02000 0.49133 0.34267
0.09000 0.02000 0.01000 0.09500 0.01000 0.24000 0.53500
