# Country Folk Indie Jazz Metal Pop Rock
0.00077 0.00058 0.00068 0.00051 0.04568 0.01384 0.00391
0.00085 0.00002 0.00001 0.00055 0.00025 0.00053 0.36627
0.00018 0.00007 0.00004 0.00010 0.00013 0.00556 0.00540
0.00084 0.00003 0.00002 0.00033 0.00023 0.00073 0.20809
0.00010 0.00014 0.00014 0.00018 0.00440 0.02527 0.00031
0.00117 0.00002 0.00001 0.00058 0.00007 0.00091 0.59894
0.00014 0.00013 0.00022 0.00029 0.00045 0.12679 0.00141
0.00174 0.00002 0.00002 0.00097 0.00011 0.00122 0.71617
0.01251 0.00008 0.00003 0.00025 0.00017 0.00257 0.02404
0.00684 0.00030 0.00012 0.00119 0.00045 0.00145 0.01004
0.00588 0.00006 0.00004 0.00059 0.00016 0.00076 0.16889
0.00074 0.00002 0.00004 0.00070 0.00014 0.00359 0.24515
0.00004 0.00018 0.00003 0.00005 0.92553 0.00002 0.00000
0.00156 0.00004 0.00002 0.01088 0.00021 0.00755 0.02301
0.00022 0.00008 0.00006 0.00028 0.00024 0.01874 0.00299
0.00166 0.00019 0.00005 0.01972 0.00016 0.00290 0.00174
0.00228 0.00104 0.00134 0.00081 0.36373 0.00271 0.01004
0.00044 0.00051 0.00032 0.00027 0.76867 0.00028 0.00033
0.00045 0.00010 0.00023 0.00082 0.00138 0.04439 0.01733
0.07770 0.00010 0.00004 0.00038 0.00029 0.00446 0.02602
0.51163 0.00017 0.00002 0.00033 0.00030 0.00374 0.01442
0.00181 0.00002 0.00001 0.00199 0.00009 0.00146 0.54182
0.00170 0.00005 0.00001 0.10781 0.00008 0.00322 0.00657
0.00068 0.00005 0.00005 0.00270 0.00022 0.01288 0.02338
0.00010 0.00001 0.00001 0.00014 0.00031 0.00009 0.01074
0.00456 0.00004 0.00002 0.00170 0.00027 0.00315 0.14339
0.02189 0.00004 0.00002 0.00052 0.00016 0.00131 0.23571
0.86962 0.00022 0.00003 0.00018 0.00044 0.00112 0.00403
0.00005 0.00022 0.00016 0.00007 0.00016 0.13236 0.00011
0.01191 0.00005 0.00004 0.00087 0.00049 0.00276 0.28065
0.00051 0.00001 0.00001 0.00035 0.00017 0.00035 0.20162
0.00021 0.00009 0.00018 0.00058 0.00045 0.17129 0.00449
0.01117 0.00010 0.00005 0.00045 0.00039 0.01380 0.01615
0.00001 0.00011 0.00001 0.00002 0.95301 0.00001 0.00000
0.00013 0.00014 0.00020 0.00025 0.00028 0.14205 0.00131
0.00311 0.00081 0.09229 0.00168 0.01397 0.00557 0.13587
0.00019 0.00012 0.00027 0.00052 0.00053 0.26196 0.00317
0.00023 0.00014 0.00032 0.00060 0.00051 0.21628 0.00427
0.00047 0.00006 0.00006 0.00099 0.00020 0.02730 0.02189
0.00332 0.00003 0.00002 0.00050 0.00012 0.00102 0.38039
0.06881 0.00014 0.00005 0.00029 0.00021 0.00055 0.00744
0.00123 0.00104 0.00017 0.00035 0.00056 0.00256 0.01467
0.00123 0.00006 0.00005 0.00058 0.00012 0.00093 0.33670
0.00005 0.00002 0.00000 0.00010 0.00212 0.00008 0.00019
0.00106 0.00003 0.00006 0.00087 0.00019 0.00590 0.29720
0.01428 0.00003 0.00001 0.00569 0.00019 0.00314 0.25649
0.00308 0.00016 0.00003 0.01630 0.00014 0.00222 0.00299
0.00183 0.00020 0.00022 0.00049 0.00517 0.00437 0.01739
0.00061 0.00006 0.00009 0.00058 0.00029 0.01759 0.04779
0.00303 0.00006 0.00001 0.16168 0.00011 0.00238 0.00291
0.00079 0.00001 0.00001 0.00054 0.00027 0.00050 0.33128
0.00212 0.00144 0.00190 0.00070 0.57339 0.00198 0.00537
0.00676 0.00013 0.00006 0.00255 0.00031 0.00307 0.00791
0.00085 0.00014 0.00012 0.00049 0.05371 0.00056 0.01466
0.00002 0.00003 0.00007 0.00003 0.00014 0.00002 0.00002
0.00231 0.00053 0.00351 0.00120 0.00260 0.00579 0.10574
0.00141 0.00010 0.00007 0.00029 0.00020 0.00170 0.01590
0.00272 0.00057 0.00795 0.00130 0.02512 0.00453 0.09096
0.02556 0.00008 0.00002 0.00050 0.00019 0.00157 0.03996
0.00279 0.00083 0.00099 0.00090 0.22377 0.00225 0.01951
