# Country Folk Indie Jazz Metal Pop Rock
0.02201 0.13285 0.00115 0.02570 0.08332 0.18631 0.54866
0.08767 0.00149 0.00040 0.04614 0.00308 0.71709 0.14413
0.03028 0.07553 0.00004 0.00615 0.12257 0.07955 0.68588
0.00240 0.00034 0.00614 0.00081 0.01541 0.36078 0.61412
0.71704 0.00320 0.00047 0.02497 0.00853 0.01180 0.23400
0.00710 0.21671 0.00007 0.00215 0.06671 0.01159 0.69567
0.06143 0.00175 0.00010 0.03993 0.02189 0.73065 0.14425
0.00047 0.00005 0.00006 0.00158 0.00053 0.99503 0.00228
0.01289 0.00094 0.04759 0.00398 0.00121 0.74747 0.18591
0.00161 0.04449 0.01397 0.17632 0.00831 0.01946 0.73583
0.71655 0.02199 0.00000 0.00061 0.01586 0.00130 0.24369
0.00013 0.00039 0.19411 0.00020 0.06719 0.04094 0.69704
0.00030 0.00604 0.00381 0.00004 0.00088 0.31286 0.67607
0.00591 0.00084 0.01098 0.00155 0.00360 0.75448 0.22264
0.04117 0.00038 0.00084 0.00673 0.00335 0.77642 0.17110
0.17997 0.00022 0.00003 0.00116 0.01126 0.04418 0.76317
0.00647 0.04279 0.00034 0.00078 0.00388 0.03670 0.90903
0.04194 0.10253 0.00016 0.00089 0.00117 0.01275 0.84055
0.04244 0.03617 0.00015 0.06207 0.00524 0.81228 0.04166
0.02071 0.01112 0.02934 0.00181 0.00607 0.48272 0.44824
0.00331 0.00788 0.00016 0.00506 0.30573 0.15113 0.52673
0.51690 0.19195 0.00031 0.20542 0.00247 0.02485 0.05810
0.02186 0.02597 0.00101 0.00101 0.00101 0.15634 0.79279
0.18083 0.11758 0.00842 0.01202 0.04806 0.13128 0.50182
0.01233 0.00454 0.00189 0.00784 0.04048 0.08629 0.84664
0.60775 0.03749 0.00072 0.00640 0.00104 0.15155 0.19505
0.02710 0.00068 0.00060 0.00865 0.03425 0.60662 0.32210
0.00002 0.00007 0.00316 0.00009 0.96995 0.00252 0.02419
0.00297 0.00136 0.00310 0.00126 0.02243 0.32745 0.64142
0.01057 0.01112 0.11967 0.00320 0.00968 0.21977 0.62600
0.00394 0.00514 0.02477 0.00052 0.14555 0.09329 0.72680
0.00077 0.00018 0.00035 0.00014 0.11242 0.00181 0.88432
0.65492 0.00095 0.00001 0.00406 0.00135 0.06627 0.27245
0.05835 0.00356 0.00099 0.00559 0.01332 0.63174 0.28644
0.13323 0.01914 0.01547 0.01010 0.00616 0.29644 0.51946
0.00137 0.00059 0.00433 0.00154 0.70547 0.04989 0.23680
0.07907 0.01306 0.00730 0.00829 0.01248 0.24675 0.63305
0.02119 0.00318 0.00015 0.03953 0.00276 0.56562 0.36757
0.21147 0.00874 0.00531 0.24177 0.00392 0.17792 0.35088
0.01058 0.02053 0.02275 0.03580 0.00525 0.50850 0.39658
0.00072 0.00097 0.00008 0.00452 0.00180 0.98554 0.00637
0.16860 0.00524 0.27126 0.00692 0.01589 0.16184 0.37025
0.06653 0.00015 0.00044 0.00255 0.00073 0.83419 0.09540
0.00453 0.00611 0.00353 0.00402 0.13137 0.54955 0.30090
0.00200 0.02369 0.03044 0.00165 0.02220 0.37319 0.54683
0.00054 0.00120 0.00007 0.00045 0.95280 0.00554 0.03939
0.78642 0.00822 0.00007 0.01436 0.01682 0.02291 0.15121
0.01184 0.01754 0.00076 0.01964 0.01226 0.01824 0.91972
0.80960 0.00060 0.00012 0.00298 0.00065 0.05044 0.13562
0.00163 0.00036 0.00141 0.01268 0.00218 0.97836 0.00339
0.00006 0.00329 0.00006 0.00000 0.00096 0.00030 0.99532
0.00001 0.00003 0.00197 0.00004 0.98426 0.00072 0.01298
0.00102 0.00366 0.63222 0.00322 0.01890 0.06614 0.27484
0.12213 0.00577 0.00002 0.00101 0.01848 0.12695 0.72565
0.00065 0.00078 0.74170 0.00114 0.00102 0.25104 0.00368
