# Country Folk Indie Jazz Metal Pop Rock
0.00303 0.03478 0.02198 0.00100 0.30951 0.01764 0.98541
0.07946 0.00109 0.00336 0.12467 0.00872 0.97866 0.51296
0.06533 0.24146 0.21735 0.04074 0.24003 0.14213 0.85865
0.50984 0.05396 0.01651 0.08036 0.02669 0.11830 0.95092
0.43045 0.04421 0.03939 0.29072 0.04171 0.60987 0.63051
0.00110 0.02189 0.01353 0.00037 0.43881 0.00891 0.98816
0.45561 0.08329 0.01957 0.04947 0.02479 0.06386 0.97029
0.00000 0.00000 0.00000 0.00007 0.00000 1.00000 0.04138
0.10133 0.00068 0.00141 0.08707 0.00471 0.97078 0.60301
0.00627 0.06104 0.02164 0.00080 0.09251 0.01079 0.99512
0.50885 0.06664 0.01126 0.03509 0.01567 0.04332 0.98160
0.01440 0.07880 0.02400 0.00141 0.06204 0.01232 0.99481
0.12868 0.08260 0.01524 0.00604 0.02444 0.01596 0.99358
0.31831 0.00826 0.00790 0.13723 0.01609 0.72914 0.75074
0.40952 0.01670 0.01260 0.15298 0.02231 0.55761 0.78918
0.00233 0.02666 0.01020 0.00035 0.12191 0.00789 0.99676
0.04022 0.07017 0.01534 0.00226 0.03255 0.01132 0.99597
0.02443 0.05794 0.01212 0.00128 0.03186 0.00835 0.99726
0.35758 0.15390 0.04826 0.06030 0.04513 0.07503 0.95090
0.59767 0.07261 0.03004 0.19128 0.03670 0.23884 0.83428
0.00587 0.05150 0.01844 0.00074 0.08971 0.01083 0.99583
0.21973 0.00410 0.00551 0.13697 0.01224 0.87907 0.66276
0.46181 0.13589 0.05564 0.12698 0.05678 0.14189 0.90291
0.08206 0.06039 0.01180 0.00367 0.02428 0.01386 0.99563
0.00572 0.04731 0.01313 0.00048 0.05989 0.00692 0.99764
0.37642 0.02376 0.02335 0.24358 0.02987 0.69468 0.63654
0.10085 0.00474 0.01451 0.24800 0.02016 0.96843 0.40381
0.00000 0.00006 0.00118 0.00003 0.99982 0.00235 0.26786
0.02630 0.15108 0.08760 0.00701 0.13349 0.04417 0.97326
0.53801 0.12703 0.08561 0.34913 0.06921 0.39401 0.66453
0.00002 0.00093 0.00469 0.00017 0.99516 0.00676 0.58657
0.00083 0.01851 0.01420 0.00041 0.60637 0.00987 0.97874
0.41589 0.08275 0.02428 0.05856 0.03274 0.08556 0.96087
0.53421 0.07057 0.01493 0.05583 0.02015 0.06561 0.96992
0.35304 0.00859 0.00692 0.13200 0.01402 0.68254 0.76658
0.00041 0.00535 0.02493 0.00337 0.98475 0.04335 0.39814
0.41762 0.01487 0.01027 0.14896 0.01815 0.56687 0.78365
0.19645 0.07217 0.01366 0.00989 0.02170 0.02222 0.99189
0.41750 0.04051 0.03815 0.26872 0.04459 0.61144 0.65427
0.03304 0.06815 0.02100 0.00302 0.04909 0.01854 0.99371
0.42347 0.02195 0.01670 0.19144 0.02477 0.58184 0.73138
0.14279 0.06671 0.01807 0.01161 0.03328 0.03483 0.98811
0.58691 0.03042 0.00894 0.08674 0.01754 0.14927 0.93974
0.08779 0.05367 0.01165 0.00455 0.02563 0.01774 0.99481
0.07246 0.08212 0.01693 0.00385 0.02967 0.01373 0.99463
0.00034 0.00806 0.01888 0.00108 0.95459 0.02179 0.73374
0.20187 0.13011 0.03638 0.02168 0.04163 0.04103 0.97757
0.24265 0.06811 0.01143 0.01063 0.01830 0.02145 0.99233
0.34900 0.11595 0.04318 0.06643 0.05085 0.10136 0.94473
0.00014 0.00000 0.00000 0.00791 0.00002 1.00000 0.20902
0.00036 0.00985 0.01783 0.00078 0.93341 0.01668 0.83192
0.00245 0.01789 0.07407 0.01544 0.96609 0.11758 0.31225
0.01292 0.05005 0.01724 0.00139 0.06426 0.01464 0.99553
0.58928 0.06653 0.02740 0.17804 0.03510 0.23112 0.85083
0.04808 0.00032 0.00121 0.09024 0.00379 0.99134 0.48400
0.49881 0.06761 0.04701 0.30800 0.04399 0.48574 0.65084
0.54779 0.01975 0.00751 0.10472 0.01502 0.28179 0.89270
0.00000 0.00035 0.00309 0.00011 0.99878 0.00461 0.42458
0.02487 0.00017 0.00097 0.08187 0.00355 0.99631 0.44070
0.34924 0.00569 0.00412 0.10157 0.01000 0.67909 0.80688
0.18908 0.02933 0.06459 0.43887 0.04319 0.91839 0.35120
0.01193 0.08650 0.02578 0.00114 0.06057 0.01064 0.99513
0.00118 0.00000 0.00002 0.02050 0.00019 0.99996 0.29468
0.00505 0.03872 0.01231 0.00050 0.06808 0.00835 0.99754
0.00000 0.00001 0.00036 0.00001 0.99998 0.00087 0.15967
0.03882 0.10370 0.03005 0.00358 0.04972 0.01761 0.99203
0.00857 0.06223 0.02299 0.00108 0.08486 0.01339 0.99490
0.37389 0.41052 0.37440 0.37547 0.17983 0.36908 0.54754
0.55678 0.07739 0.01476 0.05488 0.01840 0.05913 0.97022
0.00001 0.00076 0.00470 0.00017 0.99698 0.00635 0.51103
0.00823 0.07308 0.07105 0.00494 0.44409 0.05281 0.93139
0.00189 0.02326 0.00927 0.00031 0.14026 0.00755 0.99662
0.39759 0.18453 0.21823 0.54110 0.10415 0.69262 0.40739
0.00442 0.04725 0.02410 0.00099 0.18881 0.01584 0.99080
0.00716 0.03082 0.00796 0.00049 0.04345 0.00699 0.99831
0.34749 0.00872 0.00727 0.13675 0.01443 0.69540 0.75673
0.07173 0.00243 0.00891 0.21216 0.01387 0.98214 0.38090
0.39685 0.03057 0.02973 0.24566 0.03801 0.63950 0.66624
0.00129 0.00000 0.00002 0.02187 0.00023 0.99995 0.30269
0.24764 0.01699 0.02739 0.29405 0.03083 0.86548 0.48853
0.00110 0.00000 0.00001 0.01681 0.00014 0.99996 0.31418
0.00008 0.00316 0.00939 0.00038 0.98136 0.01076 0.70879
0.19025 0.19162 0.08282 0.04207 0.07567 0.07653 0.94805
0.00000 0.00000 0.00000 0.00000 0.00000 1.00000 0.00869
0.00326 0.03428 0.01415 0.00054 0.12790 0.01035 0.99566
0.56203 0.04355 0.01517 0.10922 0.02556 0.16878 0.92368
0.51820 0.08053 0.02885 0.11619 0.03869 0.14533 0.92195
0.52137 0.04060 0.02246 0.18147 0.03170 0.36001 0.81229
0.00886 0.04898 0.01044 0.00051 0.04057 0.00533 0.99817
0.08241 0.30825 0.26629 0.04907 0.20005 0.14107 0.86485
0.00519 0.04380 0.01040 0.00035 0.05083 0.00501 0.99828
0.04280 0.20405 0.14424 0.01588 0.15859 0.07416 0.94762
0.00015 0.00525 0.01231 0.00049 0.96706 0.01224 0.77819
0.57664 0.04010 0.01406 0.11462 0.02387 0.18254 0.91460
0.47854 0.07460 0.01796 0.05507 0.02394 0.07097 0.96792
0.53208 0.06708 0.01958 0.08909 0.02824 0.11277 0.94607
0.00368 0.03223 0.00845 0.00028 0.05421 0.00527 0.99856
0.38347 0.08870 0.01966 0.03413 0.02454 0.04879 0.97793
0.05851 0.00057 0.00201 0.10632 0.00576 0.98748 0.48913
0.01571 0.10385 0.04865 0.00290 0.10869 0.02520 0.98738
0.18059 0.00922 0.01901 0.24826 0.02659 0.91858 0.48481
0.25285 0.00467 0.00531 0.12651 0.01214 0.83301 0.71214
0.00048 0.00000 0.00001 0.01854 0.00012 0.99999 0.23460
0.00034 0.00675 0.01848 0.00138 0.96408 0.02591 0.65448
0.53093 0.15436 0.11267 0.38780 0.07982 0.41659 0.62686
0.00437 0.03489 0.01040 0.00040 0.06251 0.00708 0.99802
0.15681 0.02388 0.06173 0.44593 0.03954 0.94211 0.32247
0.00680 0.06214 0.08287 0.00734 0.67671 0.07347 0.82982
0.00717 0.00003 0.00038 0.06091 0.00168 0.99941 0.34398
0.17183 0.00158 0.00220 0.09452 0.00660 0.92087 0.68953
