# Country Folk Indie Jazz Metal Pop Rock
0.51737 0.00790 0.00061 0.00146 0.00167 0.00421 0.01566
0.00651 0.00028 0.00012 0.00011 0.00044 0.29203 0.80197
0.01813 0.00148 0.00037 0.00184 0.00079 0.64245 0.00661
0.47247 0.00646 0.00055 0.00113 0.00150 0.00482 0.02494
0.00039 0.00005 0.00188 0.00004 0.00774 0.00069 0.99984
0.00042 0.00041 0.00172 0.00008 0.93351 0.00157 0.46765
0.00033 0.00002 0.00006 0.00002 0.00075 0.00048 1.00000
0.00615 0.00025 0.00014 0.00010 0.00043 0.98922 0.02975
0.00047 0.00014 0.00006 0.00005 0.91703 0.04001 0.19787
0.00573 0.00015 0.00012 0.00077 0.00013 0.00184 0.99765
0.00035 0.00001 0.00002 0.00002 0.00009 0.00022 1.00000
0.00369 0.00029 0.00022 0.00037 0.00071 0.99956 0.00041
0.00025 0.00001 0.00001 0.00001 0.00001 0.00026 1.00000
0.00331 0.00013 0.00013 0.00139 0.00012 0.00118 0.99846
0.05534 0.00108 0.00018 0.00026 0.00031 0.00126 0.97456
0.00829 0.00085 0.00091 0.26155 0.00066 0.00867 0.01753
0.00379 0.00030 0.00024 0.00066 0.00064 0.99887 0.00060
0.00729 0.00088 0.00118 0.47025 0.00079 0.01454 0.00422
0.00339 0.01408 0.00085 0.00622 0.00066 0.36123 0.00752
0.00221 0.00019 0.00014 0.00008 0.00062 0.99997 0.00037
0.01906 0.04163 0.00017 0.00017 0.00026 0.00057 0.98048
0.00047 0.00001 0.00003 0.00001 0.00002 0.00321 1.00000
0.00615 0.00048 0.00050 0.05053 0.00042 0.01417 0.15710
0.00023 0.00000 0.00001 0.00001 0.00001 0.00011 1.00000
0.00030 0.00001 0.00002 0.00001 0.00001 0.00104 1.00000
0.00026 0.00019 0.00007 0.00009 0.99999 0.00127 0.00171
0.00279 0.00067 0.00030 0.01436 0.00057 0.00335 0.76846
0.00958 0.00042 0.00016 0.00014 0.00052 0.96917 0.02690
0.00024 0.00001 0.00002 0.00001 0.00001 0.00013 1.00000
0.00332 0.00019 0.00014 0.00014 0.00040 0.99761 0.01176
0.00214 0.00012 0.00004 0.00003 0.00008 0.00046 0.99999
0.00054 0.00014 0.00005 0.00003 0.01310 0.00097 0.99963
0.00243 0.00021 0.00016 0.00009 0.00065 0.99998 0.00013
0.00102 0.00931 0.00051 0.00012 0.02519 0.00785 0.74745
0.06076 0.00127 0.00037 0.00176 0.00075 0.08199 0.04286
0.00059 0.00016 0.00011 0.00008 0.64179 0.02800 0.41549
0.00036 0.00009 0.00005 0.00005 0.99228 0.00104 0.64025
0.00075 0.00026 0.29943 0.00009 0.00011 0.00224 0.99960
0.54379 0.00659 0.00057 0.00126 0.00155 0.00247 0.03148
0.00082 0.00002 0.00003 0.00003 0.00003 0.00060 1.00000
0.00036 0.00002 0.00003 0.00002 0.00777 0.00233 0.99993
0.47985 0.01206 0.00057 0.00121 0.00148 0.00221 0.03375
0.00080 0.00001 0.00002 0.00001 0.00002 0.00018 1.00000
0.00487 0.00042 0.00018 0.00019 0.00055 0.99431 0.00711
0.00337 0.01232 1.00000 0.00340 0.00296 0.03581 0.00074
0.00057 0.00001 0.00002 0.00001 0.00001 0.00017 1.00000
0.00285 0.00005 0.00005 0.00007 0.00006 0.00052 0.99999
0.00242 0.00022 0.00017 0.00009 0.00065 0.99998 0.00014
0.00057 0.00008 0.00030 0.00004 0.07061 0.00149 0.99676
0.00145 0.00004 0.00003 0.00002 0.00005 0.00059 1.00000
0.00051 0.00002 0.00002 0.00002 0.00008 0.00053 1.00000
0.00025 0.00006 0.00004 0.00004 0.99483 0.00060 0.81510
0.62720 0.00895 0.00068 0.00158 0.00192 0.00289 0.01164
0.00244 0.00022 0.00018 0.00010 0.00066 0.99998 0.00014
0.00083 0.00006 0.00006 0.00005 0.00163 0.55495 0.93600
0.00432 0.00008 0.00006 0.00005 0.00010 0.01544 0.99946
0.00040 0.00034 0.00318 0.00015 0.99980 0.00211 0.00314
0.00177 1.00000 0.00138 0.00106 0.00152 0.00160 0.00121
0.00077 0.00007 0.00025 0.00004 0.00333 0.50309 0.89238
0.03038 0.00095 0.00028 0.00027 0.00096 0.98411 0.00107
0.00023 0.00000 0.00001 0.00001 0.00001 0.00011 1.00000
0.00085 0.00036 0.00003 0.00002 0.00021 0.00028 0.99999
0.00477 0.00007 0.00005 0.00005 0.00006 0.00051 0.99998
0.00403 0.00009 0.00008 0.00025 0.00008 0.00084 0.99986
0.02601 0.00045 0.00014 0.00016 0.00029 0.01448 0.95513
0.63402 0.00901 0.00068 0.00160 0.00194 0.00277 0.01156
0.00343 0.00037 0.00040 0.00018 0.00045 0.99280 0.01310
0.00236 0.00021 0.00015 0.00009 0.00071 0.99997 0.00025
0.00165 0.00009 0.00009 0.00017 0.00040 0.43368 0.90802
0.62954 0.00887 0.00068 0.00158 0.00192 0.00277 0.01209
0.00226 0.00801 0.00049 0.00011 0.00065 0.98841 0.00630
0.00027 0.00007 0.00002 0.00001 0.00007 0.00018 1.00000
0.00026 0.00019 0.00007 0.00009 1.00000 0.00121 0.00156
0.01960 0.00069 0.00015 0.00017 0.00333 0.04040 0.49487
0.00028 0.00026 0.00014 0.00011 1.00000 0.00163 0.00037
0.00085 0.00009 0.00012 0.00005 0.00641 0.85888 0.45342
0.00025 0.00001 0.00001 0.00001 0.00001 0.00013 1.00000
0.53644 0.00718 0.00058 0.00127 0.00157 0.00261 0.02889
0.60155 0.01141 0.00067 0.00154 0.00187 0.00264 0.01274
0.07848 0.99677 0.00095 0.00118 0.00194 0.00119 0.00161
0.00242 0.00021 0.00015 0.00009 0.00065 0.99998 0.00014
0.00025 0.00001 0.00002 0.00001 0.00100 0.00021 1.00000
0.00571 0.00060 0.00055 0.03464 0.00079 0.35748 0.00495
0.16904 0.00148 0.00025 0.00041 0.00052 0.00128 0.82236
0.23324 0.00347 0.00041 0.00080 0.00126 0.02002 0.03689
0.00100 0.00254 0.01218 0.00027 0.57596 0.10584 0.00467
0.16326 0.00546 0.00036 0.00096 0.00074 0.00181 0.35800
0.00227 0.00016 0.00013 0.00007 0.00041 0.99927 0.01069
0.00033 0.00001 0.00005 0.00001 0.00002 0.00032 1.00000
0.00033 0.00001 0.00002 0.00001 0.00002 0.00149 1.00000
0.20728 0.00486 0.00042 0.00074 0.00148 0.00934 0.06513
