# Country Folk Indie Jazz Metal Pop Rock
0.00396 0.00000 0.00000 0.00000 0.00001 0.00022 0.99580
0.00030 0.00001 0.00000 0.00053 0.00000 0.00041 0.99875
0.28650 0.00058 0.00003 0.00815 0.00051 0.01407 0.69015
0.00193 0.00011 0.05419 0.00101 0.04375 0.07443 0.82459
0.00034 0.02881 0.15857 0.00259 0.00272 0.30979 0.49719
0.90095 0.00014 0.00000 0.03106 0.00000 0.00761 0.06023
0.83378 0.00000 0.00000 0.00403 0.00000 0.00045 0.16174
0.00839 0.00000 0.00000 0.00130 0.00162 0.03096 0.95773
0.00729 0.01237 0.01160 0.02324 0.00190 0.27113 0.67247
0.01306 0.00035 0.00083 0.00092 0.00009 0.72430 0.26044
0.00174 0.02133 0.00144 0.00450 0.00017 0.00956 0.96127
0.00002 0.00037 0.06019 0.00002 0.04767 0.02408 0.86767
0.01871 0.00103 0.00141 0.00261 0.00608 0.00856 0.96159
0.00154 0.00003 0.00040 0.00027 0.00187 0.00120 0.99469
0.96444 0.00000 0.00000 0.00003 0.00000 0.00011 0.03543
0.98807 0.00000 0.00000 0.00018 0.00000 0.00011 0.01164
0.00005 0.00000 0.00005 0.00005 0.00014 0.00037 0.99934
0.00362 0.22517 0.13766 0.00414 0.04764 0.04132 0.54045
0.00017 0.00024 0.00460 0.00006 0.00107 0.00946 0.98441
0.00525 0.00000 0.00000 0.00483 0.00012 0.35008 0.63973
0.00008 0.00000 0.00000 0.00003 0.00007 0.95669 0.04312
0.00001 0.00000 0.00020 0.00038 0.00003 0.19967 0.79970
0.04868 0.00041 0.00001 0.22634 0.00010 0.47439 0.25008
0.00000 0.00000 0.00039 0.00000 0.00000 0.00067 0.99894
0.95870 0.00000 0.00000 0.00039 0.00000 0.00003 0.04088
0.04091 0.00221 0.00063 0.09225 0.00005 0.03871 0.82525
0.01863 0.00909 0.00445 0.12100 0.00329 0.68153 0.16201
0.00023 0.00000 0.00001 0.00006 0.00006 0.74348 0.25615
0.00002 0.00335 0.00749 0.00005 0.00031 0.07334 0.91544
0.02991 0.00966 0.03056 0.09071 0.14454 0.19167 0.50295
0.09524 0.00122 0.00019 0.54763 0.00006 0.07563 0.28004
0.02955 0.01186 0.02033 0.00090 0.01072 0.12856 0.79808
0.00412 0.00213 0.01117 0.00234 0.07332 0.61695 0.28997
0.00073 0.19916 0.01405 0.00037 0.00001 0.00388 0.78179
0.91084 0.00003 0.00000 0.00073 0.00015 0.02856 0.05969
0.14867 0.01212 0.03772 0.01746 0.26562 0.11292 0.40549
0.00002 0.00000 0.00089 0.00014 0.01452 0.74734 0.23708
0.97906 0.00000 0.00000 0.00036 0.00000 0.00005 0.02053
0.97250 0.00000 0.00000 0.01079 0.00000 0.00005 0.01666
0.15551 0.00013 0.00000 0.00053 0.00724 0.00371 0.83287
0.00011 0.00672 0.26764 0.00140 0.02927 0.66438 0.03049
0.28566 0.00748 0.00066 0.15490 0.00021 0.11985 0.43124
0.00004 0.00000 0.00004 0.00000 0.03873 0.00098 0.96020
0.05181 0.00217 0.00022 0.68293 0.00028 0.13529 0.12730
