# Country Folk Indie Jazz Metal Pop Rock
0.00001 0.00008 0.00001 0.00000 0.01058 0.00037 0.81444
0.00001 0.00000 0.00000 0.00000 0.00190 0.00019 0.69181
0.81055 0.00158 0.00011 0.00318 0.00001 0.00525 0.06143
0.00049 0.00090 0.06965 0.00011 0.00613 0.00563 0.42512
0.00000 0.00000 0.00000 0.00000 0.00005 0.00089 0.85030
0.00000 0.00000 0.00000 0.00000 0.79397 0.00002 0.24258
0.00000 0.00000 0.00001 0.00000 0.00072 0.00007 0.90956
0.00000 0.00000 0.00000 0.00000 0.00000 0.03046 0.75830
0.00022 0.00008 0.00036 0.00015 0.01097 0.00302 0.63734
0.00458 0.00147 0.00162 0.00350 0.00067 0.01874 0.55999
0.00630 0.00181 0.00366 0.07862 0.00040 0.52999 0.00320
0.00000 0.00000 0.00000 0.00000 0.00095 0.00000 0.97414
0.00000 0.00008 0.00002 0.00002 0.02380 0.01021 0.71947
0.00000 0.00000 0.00000 0.00000 0.00000 0.99973 0.00004
0.01409 0.00859 0.00038 0.01960 0.00052 0.40667 0.06834
0.00105 0.00005 0.00019 0.00622 0.00061 0.69610 0.09451
0.00000 0.00000 0.00000 0.00000 1.00000 0.00000 0.00000
0.00000 0.00001 0.00000 0.00000 0.61404 0.00001 0.10013
0.05689 0.00086 0.00076 0.00245 0.00043 0.02218 0.47116
0.00000 0.00000 0.00000 0.00001 0.00003 0.92266 0.01026
0.00827 0.00116 0.00015 0.00645 0.00123 0.76136 0.04382
0.00426 0.00060 0.00266 0.00072 0.00192 0.17499 0.29980
0.00303 0.00000 0.00000 0.00000 0.00000 0.99100 0.00001
0.00002 0.00015 0.00215 0.00001 0.01094 0.00086 0.53386
0.00015 0.00006 0.00244 0.04820 0.00285 0.01272 0.29313
0.04544 0.00008 0.00022 0.00186 0.00004 0.19283 0.17578
0.00017 0.00000 0.00005 0.00000 0.00002 0.00456 0.85588
0.00003 0.00112 0.00003 0.00030 0.71509 0.00026 0.20277
0.00001 0.00000 0.00000 0.00003 0.00001 0.39254 0.26952
0.00000 0.00006 0.00914 0.00000 0.00165 0.00266 0.62450
0.00001 0.00033 0.00002 0.00006 0.81798 0.00077 0.13654
0.00132 0.00013 0.00000 0.00018 0.00000 0.24798 0.11588
0.05165 0.00045 0.00037 0.74579 0.00005 0.06425 0.03223
0.00000 0.00000 0.00000 0.00000 0.00004 0.97972 0.00428
0.54252 0.57887 0.00011 0.00041 0.00014 0.00328 0.00330
0.00000 0.00000 0.00000 0.00000 0.00105 0.00000 0.98911
0.01588 0.00001 0.00005 0.00000 0.00001 0.00096 0.42702
0.00129 0.00008 0.00059 0.00252 0.00026 0.02319 0.66102
0.21150 0.04191 0.00267 0.00222 0.00011 0.00643 0.21276
0.00000 0.00000 0.00000 0.00000 1.00000 0.00000 0.00000
0.02640 0.00079 0.03251 0.00342 0.00057 0.12433 0.10926
0.00003 0.00000 0.00081 0.00000 0.00002 0.00461 0.77844
0.82750 0.00042 0.00051 0.00678 0.00007 0.00491 0.09980
0.26201 0.00066 0.00030 0.10455 0.00016 0.01498 0.24035
0.00000 0.00000 0.00000 0.00000 0.00000 0.00483 0.82835
0.00000 0.00000 0.00000 0.00000 1.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000 1.00000 0.00000
0.00011 0.00041 0.00013 0.00004 0.00137 0.00373 0.80121
0.00000 0.00000 0.00000 0.00000 0.99981 0.00000 0.00063
0.40009 0.00004 0.00116 0.00076 0.00001 0.00908 0.34233
0.00189 0.00045 0.00127 0.01204 0.01522 0.01107 0.47719
0.00000 0.00000 0.00000 0.00000 0.00001 0.74845 0.08616
0.00513 0.00068 0.06296 0.00141 0.00036 0.02114 0.36473
0.00000 0.00000 0.00000 0.00000 0.93481 0.00000 0.27313
0.00000 0.00000 0.00000 0.00000 0.00003 0.00052 0.93452
0.00000 0.00000 0.00000 1.00000 0.00000 0.00166 0.00000
