# Country Folk Indie Jazz Metal Pop Rock
0.01334 0.01152 0.01567 0.00118 0.01058 0.02051 0.51050
0.00061 0.00221 0.01154 0.00009 0.00995 0.00565 0.67376
0.65040 0.03281 0.00310 0.05063 0.00164 0.04566 0.09761
0.00019 0.00060 0.00878 0.00022 0.01063 0.03369 0.68225
0.42668 0.08285 0.01200 0.00801 0.00547 0.03479 0.19215
0.53943 0.03136 0.00532 0.08592 0.00264 0.09770 0.15303
0.68687 0.05534 0.00449 0.02265 0.00203 0.03204 0.09134
0.00055 0.00148 0.01260 0.00018 0.00986 0.01459 0.70738
0.08660 0.01048 0.00913 0.08279 0.00646 0.54092 0.32491
0.00062 0.00111 0.00919 0.00037 0.00762 0.03743 0.66771
0.00024 0.00125 0.00738 0.00003 0.00863 0.00225 0.67747
0.00000 0.00001 0.00142 0.00000 0.98276 0.00023 0.11622
0.00028 0.00114 0.01109 0.00008 0.01023 0.00622 0.71507
0.00004 0.00041 0.01050 0.00002 0.01750 0.00315 0.76901
0.68341 0.02063 0.00137 0.06940 0.00085 0.03312 0.06979
0.33846 0.03404 0.01224 0.05754 0.00487 0.17600 0.27046
0.00010 0.00060 0.00494 0.00001 0.00632 0.00135 0.70285
0.06941 0.00905 0.00850 0.07804 0.00619 0.60315 0.29475
0.00000 0.00004 0.00365 0.00000 0.88394 0.00056 0.29885
0.02306 0.01462 0.01542 0.00178 0.00993 0.02428 0.46562
0.00095 0.00008 0.00013 0.00974 0.00016 0.96388 0.05011
0.03056 0.01086 0.01749 0.01334 0.01090 0.21497 0.49568
0.00422 0.00046 0.00071 0.01929 0.00070 0.91498 0.09577
0.00013 0.00070 0.00820 0.00003 0.00809 0.00345 0.73060
0.68599 0.00675 0.00025 0.14747 0.00025 0.01963 0.04060
0.00309 0.00056 0.00117 0.01312 0.00116 0.90111 0.10363
0.00003 0.00028 0.00909 0.00004 0.01456 0.00771 0.76572
0.00628 0.00448 0.01472 0.00395 0.01094 0.15171 0.55472
0.26023 0.07053 0.01937 0.00885 0.01043 0.04475 0.26946
0.00031 0.00236 0.03969 0.00040 0.08031 0.01713 0.66766
0.34149 0.02809 0.00977 0.09237 0.00458 0.21968 0.26396
0.00256 0.00312 0.01505 0.00102 0.01074 0.04607 0.64124
0.00037 0.00006 0.00018 0.00324 0.00020 0.94931 0.05295
0.00056 0.00231 0.00891 0.00005 0.00903 0.00320 0.64339
0.13297 0.03565 0.01921 0.01044 0.01000 0.06605 0.35610
0.00087 0.00196 0.01399 0.00028 0.01066 0.01884 0.69144
0.00336 0.00220 0.00705 0.00825 0.00705 0.69616 0.22775
0.62068 0.05976 0.00666 0.02146 0.00305 0.04080 0.12427
0.71412 0.00699 0.00024 0.12492 0.00023 0.01780 0.03676
0.01569 0.01558 0.01455 0.00073 0.01036 0.01365 0.46616
0.00014 0.00074 0.00983 0.00004 0.00926 0.00499 0.74308
0.00010 0.00063 0.00691 0.00002 0.00840 0.00212 0.72675
0.00005 0.00035 0.00807 0.00003 0.00884 0.00449 0.77670
0.17006 0.00069 0.00006 0.85416 0.00033 0.12686 0.12382
0.00009 0.00056 0.00826 0.00002 0.00963 0.00289 0.74468
0.72069 0.01639 0.00082 0.10904 0.00062 0.02745 0.05242
0.00006 0.00032 0.00688 0.00003 0.00667 0.00642 0.77372
0.24368 0.01967 0.00847 0.14022 0.00501 0.33512 0.29479
0.00001 0.00011 0.00502 0.00002 0.00885 0.00997 0.75181
0.06037 0.01297 0.01499 0.03207 0.00927 0.34524 0.42080
0.00006 0.00041 0.00793 0.00002 0.00778 0.00356 0.77344
0.00005 0.00036 0.00867 0.00003 0.01049 0.00490 0.77415
0.00203 0.00265 0.01384 0.00095 0.01035 0.05225 0.63948
0.00000 0.00001 0.00091 0.00000 0.99370 0.00017 0.06832
