# Country Folk Indie Jazz Metal Pop Rock
0.02599 0.00666 0.01305 0.01176 0.09755 0.24763 0.59737
0.04720 0.01215 0.03457 0.06166 0.03752 0.37150 0.43539
0.12835 0.03712 0.01528 0.05319 0.10482 0.29391 0.36734
0.01431 0.00853 0.00846 0.00899 0.13662 0.41954 0.40354
0.23336 0.02108 0.01093 0.03360 0.08811 0.09435 0.51858
0.08139 0.03828 0.01390 0.03558 0.18994 0.16622 0.47469
0.10528 0.00689 0.01132 0.04939 0.02488 0.10099 0.70124
0.08223 0.02163 0.01891 0.08238 0.04918 0.26706 0.47861
0.08699 0.02179 0.07681 0.03262 0.03995 0.33774 0.40410
0.07459 0.09829 0.02172 0.09927 0.02325 0.12524 0.55764
0.40616 0.01432 0.00116 0.00923 0.01531 0.05311 0.50072
0.04241 0.08832 0.05595 0.03126 0.14448 0.04500 0.59259
0.08515 0.08528 0.01627 0.01247 0.03227 0.03939 0.72918
0.02336 0.00976 0.01365 0.01892 0.02228 0.56041 0.35163
0.09573 0.02004 0.00534 0.06595 0.02222 0.35107 0.43966
0.18181 0.01471 0.00831 0.06300 0.01334 0.38666 0.33218
0.19234 0.06092 0.01179 0.01826 0.00721 0.02716 0.68232
0.05552 0.01857 0.01688 0.02223 0.01789 0.28119 0.58771
0.13330 0.05302 0.02116 0.04025 0.02803 0.28209 0.44214
0.02177 0.04039 0.01467 0.04919 0.04453 0.19352 0.63594
0.02684 0.01266 0.01562 0.01507 0.37504 0.12080 0.43396
0.10584 0.03182 0.00771 0.06456 0.01161 0.50220 0.27625
0.36076 0.08896 0.02178 0.01631 0.01143 0.09380 0.40696
0.19997 0.09521 0.02499 0.03290 0.03902 0.10347 0.50443
0.01930 0.01980 0.00246 0.02282 0.14113 0.06655 0.72794
0.57784 0.02274 0.00283 0.00339 0.01044 0.13229 0.25046
0.01292 0.00248 0.00693 0.01315 0.07231 0.62391 0.26830
0.00264 0.00632 0.01682 0.00294 0.89185 0.01143 0.06799
0.03639 0.01756 0.00970 0.08390 0.08559 0.30958 0.45728
0.07027 0.01786 0.03297 0.08333 0.01674 0.21985 0.55899
0.03352 0.03570 0.05058 0.02748 0.28606 0.11729 0.44936
0.09111 0.02245 0.00605 0.02079 0.06233 0.10313 0.69415
0.17394 0.10916 0.01285 0.10689 0.01842 0.11159 0.46714
0.11712 0.02027 0.02452 0.02150 0.11509 0.13069 0.57081
0.08302 0.02851 0.04528 0.00533 0.09254 0.26279 0.48253
0.07400 0.02070 0.02492 0.02861 0.17558 0.20464 0.47156
0.10557 0.00290 0.01457 0.01890 0.02408 0.45717 0.37681
0.11673 0.04146 0.00580 0.01001 0.05567 0.09003 0.68030
0.14163 0.02204 0.00702 0.04874 0.03401 0.24800 0.49857
0.02204 0.03643 0.04632 0.02122 0.09585 0.32134 0.45680
0.04050 0.05301 0.02083 0.03583 0.03664 0.22878 0.58440
0.16274 0.04510 0.01293 0.01330 0.02498 0.13421 0.60673
0.04186 0.02114 0.01365 0.04014 0.03232 0.68024 0.17065
0.02930 0.03543 0.01429 0.00609 0.14837 0.07672 0.68980
0.23152 0.11764 0.01151 0.03545 0.02945 0.10548 0.46896
0.02407 0.01566 0.00828 0.00943 0.40475 0.12079 0.41702
